No,building_name,category,prefecture,city,station_num,station,method,time,age,total_stairs,stairs,layout,room_num,space,south,corner,rent,unit_price,url
3404,ラシクラス蒲田,マンション,東京都,大田区,3,梅屋敷,walk,2,2,4,3,1K,1,19.68,0,1,122000,6199.1869918699185,https://sumaity.com/chintai/tokyo_prop/prop_285543395/
3405,高輪スカイハイツ,マンション,東京都,港区,3,北品川,walk,8,44,4,2,1R,1,19.16,0,0,75000,3914.4050104384132,https://sumaity.com/chintai/tokyo_prop/prop_285742675/
3406,都,マンション,東京都,大田区,3,京急蒲田,walk,7,38,4,4,1DK,1,26.44,1,0,70000,2647.50378214826,https://sumaity.com/chintai/tokyo_prop/prop_285618743/
3407,三興南ハイツ,マンション,東京都,品川区,3,立会川,walk,4,57,4,4,1R,1,18.08,1,1,73000,4037.610619469027,https://sumaity.com/chintai/tokyo_prop/prop_285618423/
3408,パティオ２７７,マンション,神奈川県,川崎市幸区,3,川崎,walk,9,33,4,1,1LDK,1,34.92,0,0,92000,2634.593356242841,https://sumaity.com/chintai/kanagawa_prop/prop_278972611/
3409,レインボーヒルズ,マンション,東京都,大田区,3,蓮沼,walk,4,16,4,3,1K,1,25.21,0,0,90000,3570.0119000396667,https://sumaity.com/chintai/tokyo_prop/prop_235121403/
3410,ジェイラム横浜,マンション,神奈川県,横浜市神奈川区,3,三ッ沢下町,walk,3,26,4,1,1R,1,17.28,0,1,55000,3182.87037037037,https://sumaity.com/chintai/kanagawa_prop/prop_281097432/
3411,反町ビル,マンション,神奈川県,横浜市神奈川区,3,反町,walk,3,41,4,4,1DK,1,32.18,1,1,66000,2050.9633312616534,https://sumaity.com/chintai/kanagawa_prop/prop_285315205/
3412,エヌエスケーサード,マンション,神奈川県,横浜市神奈川区,3,神奈川新町,walk,1,11,4,2,1K,1,30.8,0,1,90000,2922.077922077922,https://sumaity.com/chintai/kanagawa_prop/prop_285256157/
3413,下條ビル,マンション,神奈川県,川崎市川崎区,3,港町,walk,18,37,4,4,1K,1,38.88,0,1,72000,1851.8518518518517,https://sumaity.com/chintai/kanagawa_prop/prop_281950461/
3414,アメニティー・木月,マンション,神奈川県,川崎市中原区,3,元住吉,walk,2,31,4,4,1K,1,20.0,0,0,65000,3250.0,https://sumaity.com/chintai/kanagawa_prop/prop_285067555/
3415,クレストドーセン,マンション,東京都,大田区,3,大森町,walk,12,30,4,3,1K,1,19.5,0,0,63000,3230.769230769231,https://sumaity.com/chintai/tokyo_prop/prop_284858141/
3416,ジュネスＫ,マンション,神奈川県,横浜市神奈川区,3,反町,walk,5,26,4,4,1DK,1,25.2,0,1,80000,3174.6031746031745,https://sumaity.com/chintai/kanagawa_prop/prop_284760537/
3417,ステーションコーポ平和島,マンション,東京都,大田区,3,平和島,walk,1,36,4,3,1K,1,20.3,0,0,74000,3645.3201970443347,https://sumaity.com/chintai/tokyo_prop/prop_276790077/
3418,コンフォール・岸谷,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,5,31,4,3,1K,1,22.68,1,0,58000,2557.319223985891,https://sumaity.com/chintai/kanagawa_prop/prop_247924169/
3419,コンフォール・岸谷,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,5,31,4,3,1K,1,22.68,1,1,58000,2557.319223985891,https://sumaity.com/chintai/kanagawa_prop/prop_284570405/
3420,谷岡ビル,マンション,東京都,大田区,3,池上,walk,17,47,4,2,1K,1,24.3,1,0,70000,2880.6584362139915,https://sumaity.com/chintai/tokyo_prop/prop_276877105/
3421,第三山王,マンション,神奈川県,川崎市中原区,3,向河原,walk,8,32,4,2,1K,1,26.44,1,1,73000,2760.968229954614,https://sumaity.com/chintai/kanagawa_prop/prop_284170319/
3422,サンシャインスクエア１,マンション,神奈川県,川崎市幸区,3,川崎,bus,12,12,4,3,1K,1,30.96,0,0,83000,2680.878552971576,https://sumaity.com/chintai/kanagawa_prop/prop_281790810/
3423,サンライト嶋田,マンション,東京都,大田区,3,京急蒲田,walk,7,27,4,4,1R,1,17.53,1,0,63000,3593.8391329150027,https://sumaity.com/chintai/tokyo_prop/prop_283963409/
3424,ベル平和島,マンション,東京都,大田区,3,平和島,walk,5,36,4,1,1R,1,25.0,1,1,74000,2960.0,https://sumaity.com/chintai/tokyo_prop/prop_283473911/
3425,ＫＯＳＭＯＳ．ＰＩＥＲ,マンション,東京都,大田区,3,蒲田,walk,18,31,4,1,1R,1,16.0,0,1,58700,3668.75,https://sumaity.com/chintai/tokyo_prop/prop_278845778/
3426,エントピア多摩川,マンション,神奈川県,川崎市中原区,3,向河原,walk,4,31,4,3,1DK,1,25.11,1,0,73000,2907.2082835523697,https://sumaity.com/chintai/kanagawa_prop/prop_283212267/
3427,プリントピア野村,マンション,東京都,大田区,3,平和島,walk,8,31,4,2,1R,1,24.0,1,1,79000,3291.6666666666665,https://sumaity.com/chintai/tokyo_prop/prop_283051599/
3428,平沢ビル,マンション,東京都,品川区,3,大森海岸,walk,9,42,4,3,1DK,1,34.95,0,1,90000,2575.107296137339,https://sumaity.com/chintai/tokyo_prop/prop_281534461/
3429,ホームズ新子安,マンション,神奈川県,横浜市神奈川区,3,新子安,walk,5,30,4,1,1R,1,24.0,0,0,50000,2083.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_283003885/
3430,青雲荘,マンション,東京都,大田区,3,糀谷,walk,11,46,4,2,1K,1,23.14,1,0,55000,2376.836646499568,https://sumaity.com/chintai/tokyo_prop/prop_282602531/
3431,関,マンション,東京都,品川区,3,立会川,walk,7,47,4,4,1K,1,34.0,1,1,83000,2441.176470588235,https://sumaity.com/chintai/tokyo_prop/prop_282480855/
3432,Sunny hills A棟,アパート,神奈川県,横浜市保土ケ谷区,3,和田町,walk,15,9,4,1,1K,1,24.0,1,1,69000,2875.0,https://sumaity.com/chintai/kanagawa_prop/prop_276226827/
3433,Sunny hills A棟,アパート,神奈川県,横浜市保土ケ谷区,3,和田町,walk,15,9,4,1,1K,1,24.0,1,1,69000,2875.0,https://sumaity.com/chintai/kanagawa_prop/prop_272335083/
3434,ｂ’ＣＡＳＡＴＳＵＲＵＭＩ,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,2,11,4,2,1R,1,22.53,1,0,66000,2929.427430093209,https://sumaity.com/chintai/kanagawa_prop/prop_282329569/
3435,ｂ’ＣＡＳＡＴＳＵＲＵＭＩ,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,2,11,4,1,1K,1,22.54,0,1,67000,2972.4933451641527,https://sumaity.com/chintai/kanagawa_prop/prop_282274283/
3436,Ｉ・Ｋビル,マンション,神奈川県,横浜市保土ケ谷区,3,天王町,walk,5,20,4,3,1K,1,17.82,0,1,56000,3142.5364758698092,https://sumaity.com/chintai/kanagawa_prop/prop_282272621/
3437,ブランシェ大森山王,マンション,東京都,品川区,3,馬込,walk,10,13,4,1,1R,1,22.77,1,1,86000,3776.899429073342,https://sumaity.com/chintai/tokyo_prop/prop_281864714/
3438,エガワビル,マンション,東京都,大田区,3,平和島,walk,3,27,4,2,1R,1,27.0,1,1,75000,2777.777777777778,https://sumaity.com/chintai/tokyo_prop/prop_281751104/
3439,フラット５池上新町,アパート,神奈川県,川崎市川崎区,3,川崎,bus,15,12,4,1,1R,1,18.01,1,0,55000,3053.858967240422,https://sumaity.com/chintai/kanagawa_prop/prop_279222187/
3440,豊岡フーガＢ,マンション,神奈川県,横浜市鶴見区,3,鶴見,walk,5,26,4,3,1R,1,18.66,0,0,65000,3483.3869239013934,https://sumaity.com/chintai/kanagawa_prop/prop_281275893/
3441,山里ビル,マンション,神奈川県,横浜市西区,3,平沼橋,walk,11,32,4,4,1K,1,19.5,1,0,55000,2820.5128205128203,https://sumaity.com/chintai/kanagawa_prop/prop_255963694/
3442,パークサイド２,マンション,神奈川県,横浜市神奈川区,3,大口,walk,11,27,3,3,1K,1,20.0,1,1,55000,2750.0,https://sumaity.com/chintai/kanagawa_prop/prop_262924358/
3443,パークサイド２,マンション,神奈川県,横浜市神奈川区,3,大口,walk,11,27,3,3,1K,1,19.44,1,1,55000,2829.2181069958847,https://sumaity.com/chintai/kanagawa_prop/prop_262222516/
3444,パークサイド２,マンション,神奈川県,横浜市神奈川区,3,大口,walk,11,27,3,2,1K,1,19.44,1,1,53000,2726.3374485596705,https://sumaity.com/chintai/kanagawa_prop/prop_281492343/
3445,第3山王,マンション,神奈川県,川崎市中原区,3,向河原,walk,6,32,4,4,1LDK,1,39.71,1,0,95000,2392.3444976076553,https://sumaity.com/chintai/kanagawa_prop/prop_278824349/
3446,第3山王,マンション,神奈川県,川崎市中原区,3,向河原,walk,6,32,4,3,1LDK,1,39.66,1,0,98000,2471.003530005043,https://sumaity.com/chintai/kanagawa_prop/prop_280293428/
3447,クアドリフォリオ２,アパート,神奈川県,横浜市神奈川区,3,子安,walk,7,7,3,1,1R,1,20.44,0,1,58000,2837.573385518591,https://sumaity.com/chintai/kanagawa_prop/prop_257961147/
3448,QuadrifoglioII ,アパート,神奈川県,横浜市神奈川区,3,子安,walk,7,7,3,1,1R,1,20.44,0,1,58000,2837.573385518591,https://sumaity.com/chintai/kanagawa_prop/prop_253961314/
3449,ピアパールサイトウ,マンション,神奈川県,川崎市幸区,3,矢向,walk,10,31,3,1,1R,1,19.57,1,0,53000,2708.2268778742973,https://sumaity.com/chintai/kanagawa_prop/prop_249321155/
3450,コングラツィア２,マンション,神奈川県,川崎市川崎区,3,川崎,bus,11,4,3,3,1K,1,24.0,1,0,76000,3166.6666666666665,https://sumaity.com/chintai/kanagawa_prop/prop_247527155/
3451,ALONE LIVE,アパート,神奈川県,川崎市幸区,3,川崎,bus,14,29,3,1,1R,1,16.5,0,1,55000,3333.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_287236393/
3452,プレシア武蔵小杉,アパート,神奈川県,川崎市中原区,3,新丸子,walk,4,0,3,1,1K,1,29.5,1,0,97000,3288.135593220339,https://sumaity.com/chintai/kanagawa_prop/prop_286728653/
3453,カンパニュール仲通,アパート,神奈川県,横浜市鶴見区,3,浅野,walk,10,0,3,1,1K,1,24.15,0,1,72000,2981.3664596273293,https://sumaity.com/chintai/kanagawa_prop/prop_288096517/
3454,コーポラス山王,マンション,神奈川県,川崎市中原区,3,向河原,walk,7,34,3,3,1R,1,15.53,0,0,59000,3799.0985189954927,https://sumaity.com/chintai/kanagawa_prop/prop_288093803/
3455,メゾンプレイリー,マンション,神奈川県,川崎市中原区,3,向河原,walk,10,31,3,2,1K,1,27.0,0,1,63000,2333.3333333333335,https://sumaity.com/chintai/kanagawa_prop/prop_288096411/
3456,MTプラザ,マンション,神奈川県,横浜市神奈川区,3,北浦和,walk,5,15,3,1,1K,1,18.3,0,0,56000,3060.1092896174864,https://sumaity.com/chintai/kanagawa_prop/prop_272229206/
3457,すみれ,マンション,神奈川県,横浜市保土ケ谷区,3,上星川,walk,9,27,3,1,1K,1,20.76,1,0,55000,2649.3256262042387,https://sumaity.com/chintai/kanagawa_prop/prop_285626769/
3458,ルミエール,マンション,神奈川県,川崎市川崎区,3,小田栄,walk,9,14,3,2,1K,1,27.93,0,0,66000,2363.0504833512355,https://sumaity.com/chintai/kanagawa_prop/prop_288095693/
3459,Ｙ・Ｍニュータウン,マンション,神奈川県,川崎市幸区,3,新川崎,walk,23,32,3,1,1K,1,18.0,0,0,55000,3055.5555555555557,https://sumaity.com/chintai/kanagawa_prop/prop_287448413/
3460,ドルチェ幸,アパート,神奈川県,川崎市幸区,3,川崎,walk,7,22,3,1,1DK,1,29.0,1,0,89000,3068.9655172413795,https://sumaity.com/chintai/kanagawa_prop/prop_268943146/
3461,Vivace川崎,マンション,神奈川県,川崎市幸区,3,矢向,walk,18,7,3,1,1LDK,1,40.3,0,1,101500,2518.6104218362284,https://sumaity.com/chintai/kanagawa_prop/prop_288094159/
3462,ＲＡＹＨＡＵＳ横濱鶴見２,マンション,神奈川県,横浜市鶴見区,3,生麦,walk,7,31,3,2,1K,1,20.47,1,1,63000,3077.674645823156,https://sumaity.com/chintai/kanagawa_prop/prop_287627851/
3463,フラット5salt,アパート,神奈川県,川崎市川崎区,3,川崎,bus,22,14,3,3,1R,1,16.42,0,0,55000,3349.5736906211932,https://sumaity.com/chintai/kanagawa_prop/prop_279222280/
3464,In ZEBRA,マンション,神奈川県,川崎市川崎区,3,川崎新町,walk,10,18,3,1,1K,1,25.62,0,0,69000,2693.208430913349,https://sumaity.com/chintai/kanagawa_prop/prop_268290449/
3465,In ZEBRA,マンション,神奈川県,川崎市川崎区,3,川崎新町,walk,10,18,3,1,1K,1,25.62,0,0,70000,2732.24043715847,https://sumaity.com/chintai/kanagawa_prop/prop_280337162/
3466,グランド-ル ユリ,マンション,神奈川県,川崎市幸区,3,新川崎,walk,17,27,3,1,1K,1,20.1,1,0,52000,2587.064676616915,https://sumaity.com/chintai/kanagawa_prop/prop_287239865/
3467,プラネット２４,マンション,神奈川県,川崎市幸区,3,新川崎,walk,22,30,3,2,1DK,1,30.33,1,1,67000,2209.0339597757998,https://sumaity.com/chintai/kanagawa_prop/prop_257503242/
3468,プラネット２４,マンション,神奈川県,川崎市幸区,3,新川崎,walk,22,30,3,1,1R,1,40.0,0,1,70000,1750.0,https://sumaity.com/chintai/kanagawa_prop/prop_270592557/
3469,スペースＫ２００３,マンション,神奈川県,川崎市川崎区,3,川崎新町,walk,12,17,3,2,1K,1,23.4,1,0,69000,2948.7179487179487,https://sumaity.com/chintai/kanagawa_prop/prop_288094543/
3470,メゾンラバン,マンション,神奈川県,川崎市川崎区,3,川崎,bus,16,27,3,2,1K,1,24.0,1,0,60000,2500.0,https://sumaity.com/chintai/kanagawa_prop/prop_288096161/
3471,パルコートＵ,マンション,神奈川県,横浜市保土ケ谷区,3,星川,walk,5,16,3,1,1K,1,23.2,0,0,66000,2844.8275862068967,https://sumaity.com/chintai/kanagawa_prop/prop_286040705/
3472,Bagus Time K・I,マンション,神奈川県,川崎市幸区,3,川崎,bus,19,9,3,2,1K,1,28.98,0,0,76000,2622.4982746721876,https://sumaity.com/chintai/kanagawa_prop/prop_266228908/
3473,ＭＴプラザ・７,マンション,神奈川県,横浜市神奈川区,3,子安,walk,3,15,3,1,1K,1,18.3,0,0,56000,3060.1092896174864,https://sumaity.com/chintai/kanagawa_prop/prop_249749543/
3474,デザイナーズハウス燦,マンション,神奈川県,川崎市川崎区,3,浜川崎,walk,14,18,3,2,1K,1,23.61,1,0,65000,2753.0707327403643,https://sumaity.com/chintai/kanagawa_prop/prop_288096315/
3475,ウェルスクエア蒲田,マンション,東京都,大田区,3,蒲田,walk,4,4,3,1,1K,1,25.46,0,0,91000,3574.2340926944225,https://sumaity.com/chintai/tokyo_prop/prop_288085607/
3476,エルスタンザ蒲田EAST,マンション,東京都,大田区,3,糀谷,walk,8,4,3,3,1K,1,22.06,1,0,94000,4261.106074342702,https://sumaity.com/chintai/tokyo_prop/prop_288092545/
3477,nononin,マンション,東京都,大田区,3,大森,walk,7,0,3,1,1R,1,22.34,0,1,82000,3670.5461056401073,https://sumaity.com/chintai/tokyo_prop/prop_288091873/
3478,CASA FERIZ,アパート,東京都,大田区,3,平和島,walk,7,3,3,3,1R,1,22.5,0,0,80000,3555.5555555555557,https://sumaity.com/chintai/tokyo_prop/prop_286774633/
3479,ブリーズ多摩川,アパート,東京都,大田区,3,雑色,walk,12,0,3,2,1K,1,25.74,0,1,89000,3457.6534576534577,https://sumaity.com/chintai/tokyo_prop/prop_287820939/
3480,ブリーズ多摩川,アパート,東京都,大田区,3,雑色,walk,12,0,3,1,1K,1,25.74,0,1,89000,3457.6534576534577,https://sumaity.com/chintai/tokyo_prop/prop_284635589/
3481,エンジョイ第5ビル,アパート,東京都,大田区,3,雑色,walk,2,23,3,2,1K,1,23.25,1,0,68000,2924.7311827956987,https://sumaity.com/chintai/tokyo_prop/prop_288084511/
3482,ベルシャトレ,マンション,東京都,品川区,3,西大井,walk,11,33,3,2,1K,1,20.25,1,0,73000,3604.938271604938,https://sumaity.com/chintai/tokyo_prop/prop_266888346/
3483,ラレーブ山王,マンション,東京都,大田区,3,大森,walk,13,27,3,3,1K,1,18.44,0,0,65000,3524.9457700650755,https://sumaity.com/chintai/tokyo_prop/prop_288082951/
3484,Placido,アパート,東京都,大田区,3,大森町,walk,4,3,3,1,1K,1,25.38,0,1,91500,3605.2009456264777,https://sumaity.com/chintai/tokyo_prop/prop_287291179/
3485,ベルハウス,マンション,東京都,大田区,3,蒲田,walk,4,20,3,2,1R,1,20.0,1,1,70000,3500.0,https://sumaity.com/chintai/tokyo_prop/prop_259458171/
3486,AERU（アエール,アパート,東京都,大田区,3,京急蒲田,walk,7,9,3,2,1R,1,31.88,0,1,85000,2666.2484316185696,https://sumaity.com/chintai/tokyo_prop/prop_288089429/
3487,プレシャスカーサ雑色,マンション,東京都,大田区,3,雑色,walk,2,5,3,2,1K,1,31.18,1,1,99000,3175.1122514432327,https://sumaity.com/chintai/tokyo_prop/prop_288091951/
3488,ビラフォレスト多摩川,マンション,東京都,大田区,3,矢口渡,walk,4,36,3,2,1R,1,21.98,1,0,70000,3184.7133757961783,https://sumaity.com/chintai/tokyo_prop/prop_288084855/
3489,ラフィーエ竹澤,マンション,東京都,大田区,3,雑色,walk,2,8,3,3,1R,1,20.0,0,1,63000,3150.0,https://sumaity.com/chintai/tokyo_prop/prop_264319655/
3490,ラフィーエ竹澤,マンション,東京都,大田区,3,雑色,walk,2,8,3,3,1R,1,20.0,0,0,70000,3500.0,https://sumaity.com/chintai/tokyo_prop/prop_288091413/
3491,ラフィーエ竹澤,マンション,東京都,大田区,3,雑色,walk,2,8,3,2,1R,1,20.0,0,0,70000,3500.0,https://sumaity.com/chintai/tokyo_prop/prop_262756379/
3492,ピーノロッサ第５,マンション,東京都,大田区,1,蒲田,walk,10,15,3,3,1DK,1,34.56,1,1,101000,2922.4537037037035,https://sumaity.com/chintai/tokyo_prop/prop_266194883/
3493,パークサイド ウイン,マンション,神奈川県,川崎市川崎区,3,鈴木町,walk,11,14,3,3,1K,1,28.0,1,1,76000,2714.285714285714,https://sumaity.com/chintai/kanagawa_prop/prop_249134960/
3494,メゾン リベルテ,マンション,神奈川県,川崎市川崎区,3,小田栄,walk,11,0,3,1,1R,1,20.94,0,0,64500,3080.229226361031,https://sumaity.com/chintai/kanagawa_prop/prop_288001285/
3495,アストレイア,アパート,神奈川県,川崎市川崎区,3,小田栄,walk,5,7,3,3,1R,1,18.81,0,0,59000,3136.629452418926,https://sumaity.com/chintai/kanagawa_prop/prop_285434233/
3496,View.Sky,マンション,神奈川県,川崎市中原区,3,向河原,walk,8,2,3,2,1K,1,31.88,1,1,92800,2910.9159347553327,https://sumaity.com/chintai/kanagawa_prop/prop_288001933/
3497,リブリ・土岐ヒルズ,マンション,神奈川県,川崎市幸区,3,矢向,walk,8,3,3,2,1K,1,27.3,1,0,79000,2893.772893772894,https://sumaity.com/chintai/kanagawa_prop/prop_264724691/
3498,コーポハシモト,マンション,神奈川県,川崎市中原区,3,向河原,walk,5,36,3,2,1K,1,19.0,0,1,55000,2894.7368421052633,https://sumaity.com/chintai/kanagawa_prop/prop_288004555/
3499,角田コーポ,マンション,神奈川県,横浜市鶴見区,3,国道,walk,2,34,3,1,1K,1,22.77,1,0,58000,2547.211242863417,https://sumaity.com/chintai/kanagawa_prop/prop_288001289/
3500,ストラーダ生麦,アパート,神奈川県,横浜市鶴見区,3,生麦,walk,6,4,3,1,1R,1,16.67,0,0,58000,3479.3041391721654,https://sumaity.com/chintai/kanagawa_prop/prop_287487171/
3501,Cericierーセリシールー,アパート,神奈川県,川崎市中原区,3,向河原,walk,4,4,3,2,1K,1,32.47,0,1,90000,2771.7893440098555,https://sumaity.com/chintai/kanagawa_prop/prop_286727783/
3502,KOMUKAI Residence,アパート,神奈川県,川崎市幸区,3,川崎,bus,19,12,3,1,1LDK,1,37.78,1,0,88500,2342.5092641609317,https://sumaity.com/chintai/kanagawa_prop/prop_285131797/
3503,アザーレ西横浜D,アパート,神奈川県,横浜市西区,3,西横浜,walk,4,9,3,1,1K,1,19.33,0,1,61000,3155.7165028453182,https://sumaity.com/chintai/kanagawa_prop/prop_278261170/
3504,アルカディア,マンション,神奈川県,横浜市鶴見区,3,鶴見市場,walk,2,6,3,3,1R,1,20.72,1,1,73000,3523.1660231660235,https://sumaity.com/chintai/kanagawa_prop/prop_277579894/
3505,メゾンソレイユ,マンション,神奈川県,川崎市幸区,3,新川崎,walk,14,15,3,3,1K,1,24.0,1,0,72000,3000.0,https://sumaity.com/chintai/kanagawa_prop/prop_288000901/
3506,ルミナス,マンション,神奈川県,横浜市西区,3,天王町,walk,11,9,3,2,1DK,1,30.74,1,0,85000,2765.126870527001,https://sumaity.com/chintai/kanagawa_prop/prop_267732344/
3507,サンクレスト,マンション,神奈川県,川崎市川崎区,3,川崎新町,walk,5,14,3,1,1R,1,21.0,0,0,59000,2809.5238095238096,https://sumaity.com/chintai/kanagawa_prop/prop_288003619/
3508,イーストヨコハマレジデンス,マンション,神奈川県,横浜市神奈川区,3,仲木戸,walk,10,14,3,1,1R,1,18.02,1,0,65000,3607.1032186459493,https://sumaity.com/chintai/kanagawa_prop/prop_286846983/
3509,タキーハイツ,マンション,神奈川県,川崎市川崎区,3,川崎,bus,17,33,3,1,1DK,1,27.0,0,0,55000,2037.037037037037,https://sumaity.com/chintai/kanagawa_prop/prop_288004323/
3510,Palais crane,マンション,神奈川県,横浜市鶴見区,3,京急鶴見,walk,12,9,3,1,1LDK,1,40.0,0,1,99000,2475.0,https://sumaity.com/chintai/kanagawa_prop/prop_288003945/
3511,サンハイツ戸張,マンション,神奈川県,横浜市神奈川区,3,反町,walk,3,34,3,3,1DK,1,24.0,1,0,66000,2750.0,https://sumaity.com/chintai/kanagawa_prop/prop_261617591/
3512,Sコート高輪,マンション,東京都,品川区,3,高輪台,walk,3,13,3,3,1K,1,21.02,0,1,90000,4281.63653663178,https://sumaity.com/chintai/tokyo_prop/prop_287989415/
3513,プラシード,アパート,東京都,大田区,3,大森町,walk,4,3,3,1,1K,1,25.38,0,1,91500,3605.2009456264777,https://sumaity.com/chintai/tokyo_prop/prop_287438479/
3514,ダイレクトホームIV,マンション,東京都,大田区,3,大森町,walk,17,47,3,3,1R,1,18.9,0,0,60000,3174.603174603175,https://sumaity.com/chintai/tokyo_prop/prop_282061135/
3515,ダイレクトホームIV,マンション,東京都,大田区,3,大森町,walk,17,47,3,2,1R,1,12.4,1,1,58000,4677.419354838709,https://sumaity.com/chintai/tokyo_prop/prop_260104409/
3516,ダイレクトホームIV,マンション,東京都,大田区,3,大森町,walk,17,47,3,1,1R,1,13.5,0,0,55000,4074.074074074074,https://sumaity.com/chintai/tokyo_prop/prop_287996071/
3517,ホワイトコーポ,アパート,東京都,大田区,3,蒲田,walk,5,31,3,1,1R,1,16.2,1,1,58000,3580.246913580247,https://sumaity.com/chintai/tokyo_prop/prop_262602167/
3518,サミコーポ,マンション,東京都,大田区,3,矢口渡,walk,4,42,3,3,1K,1,18.9,1,1,61000,3227.513227513228,https://sumaity.com/chintai/tokyo_prop/prop_287998459/
3519,マハロプレイス,マンション,東京都,大田区,3,矢口渡,walk,4,12,3,1,1R,1,20.09,0,1,73000,3633.648581383773,https://sumaity.com/chintai/tokyo_prop/prop_274142012/
3520,シャルマンケー,マンション,神奈川県,川崎市幸区,3,新川崎,walk,23,3,3,1,1LDK,1,36.74,1,1,93500,2544.9101796407185,https://sumaity.com/chintai/kanagawa_prop/prop_253004972/
3521,エムズエステート鶴見,アパート,神奈川県,横浜市鶴見区,3,京急鶴見,walk,11,3,3,2,1K,1,21.11,0,0,76000,3600.1894836570345,https://sumaity.com/chintai/kanagawa_prop/prop_287905167/
3522,ハピネス高木,マンション,神奈川県,川崎市川崎区,3,川崎新町,walk,10,31,3,1,1K,1,29.16,1,0,65000,2229.0809327846364,https://sumaity.com/chintai/kanagawa_prop/prop_285133137/
3523,サンハイツ,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,14,32,3,2,1R,1,21.04,1,0,60000,2851.71102661597,https://sumaity.com/chintai/kanagawa_prop/prop_287907323/
3524,カーサ プレリス,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,5,2,3,2,1K,1,24.75,0,0,89000,3595.959595959596,https://sumaity.com/chintai/kanagawa_prop/prop_285868689/
3525,カーサ プレリス,マンション,神奈川県,川崎市幸区,3,鹿島田,walk,5,2,3,2,1K,1,24.75,0,0,88000,3555.5555555555557,https://sumaity.com/chintai/kanagawa_prop/prop_287908073/
3526,ハイム三ッ沢,アパート,神奈川県,横浜市西区,3,三ッ沢上町,walk,12,11,3,1,1K,1,19.87,1,0,78000,3925.515853044791,https://sumaity.com/chintai/kanagawa_prop/prop_287906343/
3527,ヒルサイドフラッツ４,マンション,神奈川県,横浜市神奈川区,3,大口,walk,15,27,3,2,1K,1,18.27,1,0,54000,2955.665024630542,https://sumaity.com/chintai/kanagawa_prop/prop_259959530/
3528,ミハス三ッ沢下町,アパート,神奈川県,横浜市神奈川区,3,三ッ沢下町,walk,2,5,3,3,1K,1,23.39,1,0,76000,3249.2518170158187,https://sumaity.com/chintai/kanagawa_prop/prop_287905171/
3529,山本第2リバーサイド,マンション,神奈川県,川崎市中原区,3,新丸子,walk,9,32,3,3,1DK,1,29.0,1,0,77000,2655.1724137931033,https://sumaity.com/chintai/kanagawa_prop/prop_284369899/
3530,ラ・ステラ HOSHIKAWA,マンション,神奈川県,横浜市保土ケ谷区,3,和田町,walk,5,22,3,3,1K,1,21.06,1,1,70000,3323.8366571699908,https://sumaity.com/chintai/kanagawa_prop/prop_263364483/
3531,ラ・ステラ HOSHIKAWA,マンション,神奈川県,横浜市保土ケ谷区,3,和田町,walk,5,22,3,1,1K,1,21.06,0,1,62000,2943.9696106362776,https://sumaity.com/chintai/kanagawa_prop/prop_260388630/
3532,ＯＫハウス,マンション,神奈川県,横浜市保土ケ谷区,2,和田町,walk,12,28,3,2,1K,1,20.75,1,1,53000,2554.2168674698796,https://sumaity.com/chintai/kanagawa_prop/prop_279719074/
3533,レディオ雅,マンション,神奈川県,川崎市幸区,3,平間,walk,2,16,3,2,1K,1,26.91,1,0,77500,2879.970271274619,https://sumaity.com/chintai/kanagawa_prop/prop_287832157/
3534,ラフィーネ・アン,アパート,神奈川県,横浜市鶴見区,3,尻手,walk,7,11,3,2,1K,1,31.2,1,1,83500,2676.2820512820513,https://sumaity.com/chintai/kanagawa_prop/prop_286782835/
3535,ウエルス戸手,マンション,神奈川県,川崎市幸区,1,川崎,walk,15,30,3,3,1K,1,19.44,0,0,54000,2777.7777777777774,https://sumaity.com/chintai/kanagawa_prop/prop_261736988/
3536,ウエルス戸手,マンション,神奈川県,川崎市幸区,1,川崎,walk,15,30,3,2,1K,1,19.44,0,1,54000,2777.7777777777774,https://sumaity.com/chintai/kanagawa_prop/prop_277707671/
3537,シャルム節,マンション,神奈川県,川崎市中原区,3,武蔵小杉,walk,6,32,3,3,1K,1,20.0,1,0,63000,3150.0,https://sumaity.com/chintai/kanagawa_prop/prop_282061873/
3538,コーポ代田,マンション,神奈川県,川崎市中原区,3,元住吉,walk,9,34,3,2,1LDK,1,37.29,0,0,98000,2628.050415661035,https://sumaity.com/chintai/kanagawa_prop/prop_257046180/
3539,プレステージ横田,マンション,東京都,大田区,3,大森町,walk,6,30,3,3,1R,1,19.25,1,0,64000,3324.6753246753246,https://sumaity.com/chintai/tokyo_prop/prop_250421622/
3540,マインドレグルス,マンション,東京都,大田区,3,六郷土手,walk,3,86,3,1,1R,1,26.1,0,0,65000,2490.4214559386974,https://sumaity.com/chintai/tokyo_prop/prop_287900215/
